tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,
5.70090102195487E+017,negative,0.6641,Customer Service Issue,0.3424,United,,Darquenloveli,,0,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,,2015-02-23 21:17:26 -0800,Texas,Central Time (US & Canada),,
5.70088980278059E+017,neutral,1,,,United,,paula1231970,,0,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,"[53.36729431, -2.27861694]",2015-02-23 21:12:59 -0800,,London,,
5.70087435759186E+017,negative,1,Late Flight,0.7048,United,,alikat9220,,0,"@united good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. #annoyed.","[41.98202331, -87.90374263]",2015-02-23 21:06:51 -0800,,Central Time (US & Canada),,
5.70087270524412E+017,neutral,1,,,United,,fortytoo,,0,@united DM sent,,2015-02-23 21:06:11 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),,
5.70087006593643E+017,negative,1,Late Flight,1,United,,macefaceeeee,,1,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.,,2015-02-23 21:05:08 -0800,,Pacific Time (US & Canada),,
5.70086475989062E+017,negative,1,Late Flight,1,United,,DaniOnTheFritz,,0,"@united If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights.",,2015-02-23 21:03:02 -0800,Missouri,Central Time (US & Canada),,
5.70086399627686E+017,positive,1,,,United,,drewziIIa,,0,"@united flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)",,2015-02-23 21:02:44 -0800,,Central Time (US & Canada),,
5.70085628576203E+017,negative,1,Damaged Luggage,0.6846,United,,petergau,,0,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,,2015-02-23 20:59:40 -0800,NYC,Central Time (US & Canada),,
5.70085589011149E+017,positive,1,,,United,,tomcrabtree,,0,@united But thanks for asking,,2015-02-23 20:59:30 -0800,San Francisco,Pacific Time (US & Canada),,
5.70085448271335E+017,negative,1,Cancelled Flight,0.6567,United,,tomcrabtree,,1,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,,2015-02-23 20:58:57 -0800,San Francisco,Pacific Time (US & Canada),,
5.70085056401838E+017,negative,1,Lost Luggage,1,United,,ColtonWoytas,,0,@united Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,,2015-02-23 20:57:23 -0800,NY,Mountain Time (US & Canada),,
5.70083898031514E+017,negative,1,Can't Tell,0.6473,United,,FIETA_DOC,,0,@united I'm constantly having challenges with upgrades &amp, charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B,,2015-02-23 20:52:47 -0800,"Madison, NJ",,
5.70083397873373E+017,negative,1,Flight Attendant Complaints,1,United,,KeenanPam,,0,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away.",,2015-02-23 20:50:48 -0800,,,,
5.70083363169669E+017,neutral,0.6842,,,United,,rholbrook,,0,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",,2015-02-23 20:50:40 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,
5.7008306333132E+017,positive,1,,,United,,CaseyWoodTV,,0,@united you too!,,2015-02-23 20:49:28 -0800,,Eastern Time (US & Canada),,
5.70082960700871E+017,positive,1,,,United,,PhilFromChico,,0,@united is my favorite airline.,,2015-02-23 20:49:04 -0800,"New York City, NY",Pacific Time (US & Canada),,
5.70082564502729E+017,negative,0.6354,Can't Tell,0.3431,United,,kbleggett,,0,@united seriously #fail on making strangers share a room,,2015-02-23 20:47:29 -0800,"Ottawa, Canada",Eastern Time (US & Canada),,
5.70082243596591E+017,neutral,0.6533,,0,United,,zach_wardroup,,0,@united @luke_mcintosh68 nah you wouldn't,,2015-02-23 20:46:13 -0800,[Colorado],,,
5.70081568733192E+017,negative,0.6563,Lost Luggage,0.6563,United,,michaelsalinger,,0,@united we needed them here asap. Will they make it on today's flight?,,2015-02-23 20:43:32 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70081552891126E+017,negative,1,Customer Service Issue,0.6667,United,,Tdrag97,,0,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,,2015-02-23 20:43:28 -0800,,Central America,,
5.7008141171506E+017,neutral,1,,,United,,Siv,,0,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,"[37.7994546, -122.427629]",2015-02-23 20:42:54 -0800,"San Francisco, CA",Pacific Time (US & Canada),,
5.70081213404181E+017,neutral,0.6489,,0,United,,xRaeCatherine,,0,@united I sent the message. Let me know ASAP.,,2015-02-23 20:42:07 -0800,,,,
5.70080863720878E+017,negative,1,Flight Attendant Complaints,0.3847,United,,kbleggett,,0,@united why would they make me share a room?,,2015-02-23 20:40:44 -0800,"Ottawa, Canada",Eastern Time (US & Canada),,
5.70079868253299E+017,negative,1,Customer Service Issue,1,United,,fortytoo,,0,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",,2015-02-23 20:36:46 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),,
5.70079699595981E+017,negative,1,Late Flight,1,United,,MelanieSpring,,0,@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,,2015-02-23 20:36:06 -0800,"Washington, DC",Eastern Time (US & Canada),,
5.70079676204347E+017,negative,1,Customer Service Issue,0.7008,United,,kbleggett,,0,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,,2015-02-23 20:36:01 -0800,"Ottawa, Canada",Eastern Time (US & Canada),,
5.70079549914006E+017,negative,1,Cancelled Flight,0.7201,United,,fortytoo,,0,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",,2015-02-23 20:35:30 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),,
5.70079536815034E+017,neutral,0.6548,,,United,,CaseyWoodTV,,0,"@united i understand, thanks",,2015-02-23 20:35:27 -0800,,Eastern Time (US & Canada),,
5.70079237350101E+017,negative,1,Customer Service Issue,1,United,,throthra,,0,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",,2015-02-23 20:34:16 -0800,,,,
5.70079041547473E+017,negative,1,Late Flight,1,United,,DJPartyMarty,,0,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United,"[41.97777091, -87.90782014]",2015-02-23 20:33:29 -0800,,Pacific Time (US & Canada),,
5.70078894008594E+017,negative,1,Customer Service Issue,0.3505,United,,Darquenloveli,,1,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp,feel that I should rearrange my schedule for your mismanagement,,2015-02-23 20:32:54 -0800,Texas,Central Time (US & Canada),
5.70078733735821E+017,negative,1,Flight Attendant Complaints,0.672,United,,throthra,,0,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",,2015-02-23 20:32:16 -0800,,,,
5.70078718028223E+017,positive,0.688,,0,United,,luke_mcintosh68,,0,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe,,2015-02-23 20:32:12 -0800,Colorado,,,
5.70077847672328E+017,negative,1,Cancelled Flight,1,United,,CaseyWoodTV,,0,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like",,2015-02-23 20:28:45 -0800,,Eastern Time (US & Canada),,
5.70076814585913E+017,negative,1,Cancelled Flight,0.708,United,,fortytoo,,0,@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp, city,,2015-02-23 20:24:38 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada),
5.70074864708669E+017,negative,0.6386,Lost Luggage,0.6386,United,,michaelsalinger,,0,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",,2015-02-23 20:16:53 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70074833993671E+017,negative,1,Customer Service Issue,1,United,,wordstern,,0,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",,2015-02-23 20:16:46 -0800,"San Francisco, CA",Pacific Time (US & Canada),,
5.70074583379939E+017,negative,1,Can't Tell,1,United,,CharlieGMoney,,1,@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,"[41.88298649, -87.63403627]",2015-02-23 20:15:46 -0800,"Chicago, IL",,,
5.70073969690169E+017,neutral,0.7029,,0,United,,sacsmitty,,0,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",,2015-02-23 20:13:20 -0800,"Rocklin, CA",,,
5.70073757508727E+017,positive,0.6634,,0,United,,Meyer47,,1,@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,,2015-02-23 20:12:29 -0800,Iowa,,,
5.70072918094443E+017,negative,0.6352,Customer Service Issue,0.3231,United,,The5y5Adm1n,,0,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,,2015-02-23 20:09:09 -0800,,,,
5.70072252026376E+017,neutral,1,,,United,,The5y5Adm1n,,0,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,,2015-02-23 20:06:30 -0800,,,,
5.70071999780934E+017,neutral,0.6464,,0,United,,Gouwerijn,,0,"@united question:are there onboad 110 volt outlets in all planes? If so, where?","[35.8056542, -78.786848]",2015-02-23 20:05:30 -0800,Alphen aan den Rijn,Amsterdam,,
5.70071482182693E+017,negative,0.6588,Can't Tell,0.6588,United,,oduric,,0,@united Your website deserves a new design. #html5 FTW!,,2015-02-23 20:03:27 -0800,Singapore,Berlin,,
5.70070877351469E+017,negative,1,Lost Luggage,0.6863,United,,kbleggett,,1,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW,,2015-02-23 20:01:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada),,
5.70069236971807E+017,neutral,0.631,,0,United,,xRaeCatherine,,0,@united Twitter isn't letting me DM you..,,2015-02-23 19:54:32 -0800,,,,
5.70068435805311E+017,neutral,0.732,,,United,,BinyGlancz,,0,@united I hope so too,,2015-02-23 19:51:21 -0800,,,,
5.70067529206358E+017,negative,1,Customer Service Issue,0.3582,United,,sacsmitty,,0,@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,,2015-02-23 19:47:44 -0800,"Rocklin, CA",,,
5.70067181733581E+017,negative,1,Lost Luggage,1,United,,ColtonWoytas,,1,@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp, left in Chicago. Pretty ridiculous.,,2015-02-23 19:46:22 -0800,NY,Mountain Time (US & Canada),
5.70067079253991E+017,negative,0.7055,Lost Luggage,0.7055,United,,danmedwards,,0,@united Not encouraged that I'll have my CPAP tonight.,,2015-02-23 19:45:57 -0800,"Westerville, Ohio",,,
5.70066805810602E+017,negative,1,Lost Luggage,1,United,,danmedwards,,0,@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,,2015-02-23 19:44:52 -0800,"Westerville, Ohio",,,
5.70066634976555E+017,neutral,1,,,United,,Kelley_Myers,,0,@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,,2015-02-23 19:44:11 -0800,Pacific Northwest,Pacific Time (US & Canada),,
5.70066450796257E+017,negative,1,Late Flight,0.697,United,,gregriv,,1,@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??,,2015-02-23 19:43:27 -0800,"Cleveland, OH",,,
5.70066391388172E+017,negative,1,Flight Attendant Complaints,0.3819,United,,Greg_Mueller,,0,"@united Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!","[33.9411179, -118.3972405]",2015-02-23 19:43:13 -0800,"Hermosa Beach, CA",Pacific Time (US & Canada),,
5.70065109420102E+017,negative,0.6957,Lost Luggage,0.6957,United,,michaelsalinger,,0,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",,2015-02-23 19:38:08 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70065037231927E+017,neutral,0.6548,,0,United,,andreaSanger,,0,@united where is my flight voucher?,,2015-02-23 19:37:50 -0800,,,,
5.70063869596475E+017,negative,1,Late Flight,1,United,,RyanMagovs,,0,"@united Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.",,2015-02-23 19:33:12 -0800,,,,
5.70063826508321E+017,negative,1,Can't Tell,1,United,,handsomanderson,,1,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,,2015-02-23 19:33:02 -0800,"Los Vancouver, CA",Pacific Time (US & Canada),,
5.70063574858494E+017,negative,1,Lost Luggage,1,United,,PreyingMantis02,,0,@united yes I filed a claim &amp, hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp, no reimbursement.,,2015-02-23 19:32:02 -0800,,
5.70063450174464E+017,negative,1,Bad Flight,1,United,,theBRYZness,,0,@united UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!,,2015-02-23 19:31:32 -0800,Broad & Pattison,,,
5.70063224328081E+017,negative,1,Flight Attendant Complaints,1,United,,hellojennizzle,,0,"@united Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool",,2015-02-23 19:30:38 -0800,Cornfields,London,,
5.70061339604988E+017,negative,0.6688,Can't Tell,0.3519,United,,cyberhosed,,0,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?,,2015-02-23 19:23:09 -0800,,,,
5.70060997907448E+017,negative,0.7,Late Flight,0.7,United,,CharlieGMoney,,0,@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp,J sandwich.,"[41.98191311, -87.80888924]",2015-02-23 19:21:47 -0800,"Chicago, IL",,
5.70059605662835E+017,negative,1,Can't Tell,0.6305,United,,_mhertz,,0,@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet,,2015-02-23 19:16:15 -0800,,Pacific Time (US & Canada),,
5.70059565947101E+017,negative,1,Late Flight,1,United,,whs1973,,0,@united UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  Can you help?,,2015-02-23 19:16:06 -0800,,,,
5.70059530567963E+017,negative,1,Can't Tell,1,United,,_mhertz,,1,@united @AmericanAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!,,2015-02-23 19:15:57 -0800,,Pacific Time (US & Canada),,
5.70058986025673E+017,positive,0.6702,,,United,,family6travels,,0,@united Made the upgrade list. Will fly 1st tomorrow (for 40 min) for the first time ever! 🙌 #StatusMatchPaidOff http://t.co/ATfRKp6goY,,2015-02-23 19:13:48 -0800,,,,
5.70058190647271E+017,positive,0.3388,,0,United,,throthra,,0,"@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",,2015-02-23 19:10:38 -0800,,,,
5.70057930332103E+017,positive,1,,,United,,ChrisMD123,,0,@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f,,2015-02-23 19:09:36 -0800,,,,
5.70057601976631E+017,negative,1,Damaged Luggage,1,United,,throthra,,0,@united I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.,,2015-02-23 19:08:18 -0800,,,,
5.70057521353765E+017,negative,1,Bad Flight,1,United,,davidchernin,,0,@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,,2015-02-23 19:07:58 -0800,,Eastern Time (US & Canada),,
5.70057178687476E+017,negative,1,Customer Service Issue,0.6632,United,,AndyA3,,0,@united was no one between the scan and inside the plane. I just asked the people in line around me where the plane was going,,2015-02-23 19:06:37 -0800,San Francisco,Pacific Time (US & Canada),,
5.70056648137576E+017,negative,1,Late Flight,1,United,,kevinaom,,0,"@united 5 gate changes, two delays.  Even the crew thinks the airline sucks",,2015-02-23 19:04:30 -0800,Michigan,Eastern Time (US & Canada),,
5.70055898367799E+017,negative,1,Cancelled Flight,0.3417,United,,kimberlytwaters,,0,@united I'm very frustrated and have wasted 2 days now due to your equipment failures.,"[39.85862444, -104.6768992]",2015-02-23 19:01:31 -0800,Gainesville GA,Atlantic Time (Canada),,
5.70055700790932E+017,negative,1,Customer Service Issue,0.6667,United,,JeffPKirkland,,0,@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!,,2015-02-23 19:00:44 -0800,Oregon,Pacific Time (US & Canada),,
5.70055285500469E+017,negative,1,Customer Service Issue,1,United,,BethStuever,,0,"@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?",,2015-02-23 18:59:05 -0800,"iPhone: 42.734546,-84.483753",Eastern Time (US & Canada),,
5.70054647689322E+017,positive,1,,,United,,AlexanderKrach,,0,@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.,,2015-02-23 18:56:33 -0800,,Pacific Time (US & Canada),,
5.70054574389789E+017,negative,1,Customer Service Issue,1,United,,rholbrook,,0,@united Calls to 800# resulted in 2hrs of hold time &amp, 2day wait to check suspect code share fare. Nothing investigated—my time wasted (2/2),,2015-02-23 18:56:16 -0800,"Brooklyn, NY",Eastern Time (US & Canada),
5.70054360505324E+017,negative,1,Customer Service Issue,0.6633,United,,real_steve_ward,,0,"@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?",,2015-02-23 18:55:25 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada),,
5.70053912214024E+017,positive,1,,,United,,thetonyblank,,0,@united I appreciate your efforts getting me home!,"[38.9470418, -77.4511456]",2015-02-23 18:53:38 -0800,"Denver, CO",Eastern Time (US & Canada),,
5.70053838499144E+017,negative,1,Flight Booking Problems,0.6469,United,,rholbrook,,1,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),,2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,
5.70053734639792E+017,negative,1,Late Flight,0.3536,United,,CharlieGMoney,,1,@united Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.,,2015-02-23 18:52:56 -0800,"Chicago, IL",,,
5.70053482029277E+017,negative,1,Late Flight,1,United,,stopz,,0,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?,,2015-02-23 18:51:55 -0800,,,,
5.70053417311343E+017,negative,1,Flight Attendant Complaints,1,United,,CharlieGMoney,,0,@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.,"[41.97758714, -87.91388554]",2015-02-23 18:51:40 -0800,"Chicago, IL",,,
5.70051875652768E+017,negative,1,Bad Flight,0.3458,United,,gguilber,,0,@united system failure again = bad trend.  Software projects are like flying an airplane, there's no such thing as an emergency takeoff.,,2015-02-23 18:45:32 -0800,,,
5.70051265373172E+017,negative,1,Late Flight,1,United,,gguilber,,0,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,,2015-02-23 18:43:07 -0800,,,,
5.70051191943483E+017,neutral,0.6684,,0,United,,Zgrinch,,0,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",,2015-02-23 18:42:49 -0800,"iPhone: 39.201706,-106.854080",Mountain Time (US & Canada),,
5.70050891929281E+017,positive,1,,,United,,thetonyblank,,0,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..","[38.9470207, -77.4511745]",2015-02-23 18:41:38 -0800,"Denver, CO",Eastern Time (US & Canada),,
5.7005078549042E+017,negative,1,Customer Service Issue,0.697,United,,rholbrook,,1,"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",,2015-02-23 18:41:12 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,
5.70050323017921E+017,neutral,0.6702,,0,United,,AndyA3,,0,@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,,2015-02-23 18:39:22 -0800,San Francisco,Pacific Time (US & Canada),,
5.70050268588597E+017,negative,0.6847,Lost Luggage,0.6847,United,,MommyPR,,0,@united can you tell me how to file a claim for clothing that had to be purchased?,,2015-02-23 18:39:09 -0800,Global,Pacific Time (US & Canada),,
5.70049923858567E+017,negative,0.6776,Can't Tell,0.3451,United,,AndyA3,,0,@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board,,2015-02-23 18:37:47 -0800,San Francisco,Pacific Time (US & Canada),,
5.70049743549833E+017,negative,0.6354,Lost Luggage,0.6354,United,,MommyPR,,0,@united GRK13575M is the file reference,,2015-02-23 18:37:04 -0800,Global,Pacific Time (US & Canada),,
5.7004969792401E+017,negative,1,Customer Service Issue,1,United,,jlgustafson1,,0,@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,,2015-02-23 18:36:53 -0800,DEN,,,
5.70049295040307E+017,negative,1,Bad Flight,0.3525,United,,theKos,,0,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",,2015-02-23 18:35:17 -0800,DC949,Pacific Time (US & Canada),,
5.70048844702077E+017,negative,1,Can't Tell,0.3723,United,,MommyPR,,0,@united Been trying since 1230 to file a report.,,2015-02-23 18:33:30 -0800,Global,Pacific Time (US & Canada),,
5.70048726380765E+017,negative,1,Customer Service Issue,1,United,,jasonjernigan,,0,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.,,2015-02-23 18:33:02 -0800,"Raleigh, NC",Central Time (US & Canada),,
5.70048528602374E+017,neutral,1,,,United,,thelaurenmoore,,0,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,,2015-02-23 18:32:14 -0800,CA,Eastern Time (US & Canada),,
5.70045712211288E+017,negative,0.6644,Flight Booking Problems,0.3437,United,,TravelShopVT,,0,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,,2015-02-23 18:21:03 -0800,,Eastern Time (US & Canada),,
5.70045020402627E+017,negative,1,Bad Flight,0.6392,United,,Nikki62878,,1,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",,2015-02-23 18:18:18 -0800,,,,
5.70044681670697E+017,positive,1,,,United,,j0rdanj0nes,,0,@united thank you.,,2015-02-23 18:16:57 -0800,Dallas,,,
5.70044554130424E+017,neutral,0.6641,,,United,,momsgoodeats,,0,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,,2015-02-23 18:16:27 -0800,#Omaha ,Central Time (US & Canada),,
5.70044428678779E+017,neutral,1,,,United,,momsgoodeats,,0,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,,2015-02-23 18:15:57 -0800,#Omaha ,Central Time (US & Canada),,
5.70044286991016E+017,negative,1,Flight Booking Problems,0.6489,United,,rholbrook,,1,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",,2015-02-23 18:15:23 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,
5.70043937244623E+017,neutral,1,,,United,,DeputyBrans,,0,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,,2015-02-23 18:14:00 -0800,,,,
5.70043820278051E+017,negative,0.3482,Cancelled Flight,0.3482,United,,xRaeCatherine,,0,"@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?",,2015-02-23 18:13:32 -0800,,,,
5.70043574097555E+017,negative,1,Can't Tell,0.6702,United,,mllovelace,,0,“@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP” what's the point of membership?,,2015-02-23 18:12:33 -0800,"San Francisco, CA",Pacific Time (US & Canada),,
5.70042013908914E+017,negative,1,Lost Luggage,0.376,United,,Ted_Bray,,0,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime,,2015-02-23 18:06:21 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada),,
5.70041988986348E+017,negative,0.3721,Can't Tell,0.3721,United,,MommyPR,,0,@united Dmed you. Thank you,,2015-02-23 18:06:15 -0800,Global,Pacific Time (US & Canada),,
5.70041112624296E+017,positive,1,,,United,,DickAltavista,,0,@united thanks we'll be in touch!,,2015-02-23 18:02:46 -0800,Ottawa,,,
5.70040644451709E+017,positive,1,,,United,,Clking_sf,,0,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,,2015-02-23 18:00:55 -0800,Silicon Valley,Central Time (US & Canada),,
5.70040251764183E+017,negative,1,Lost Luggage,1,United,,Bozboyku1,,0,"@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story",,2015-02-23 17:59:21 -0800,Lees Summit,Mountain Time (US & Canada),,
5.70039756731494E+017,neutral,1,,,United,,rdowning76,,0,"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?",,2015-02-23 17:57:23 -0800,usa,,,
5.7003927905058E+017,neutral,0.67,,0,United,,brando_787,,0,@united like continental's chicken feat fairs,,2015-02-23 17:55:29 -0800,"North Texas, USA",,,
5.70039094257938E+017,neutral,1,,,United,,j0rdanj0nes,,0,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,,2015-02-23 17:54:45 -0800,Dallas,,,
5.70038991527002E+017,positive,0.3427,,0,United,,NonYourBusines9,,0,@united I left my comment with customer care. Thanks for contacting me.,,2015-02-23 17:54:21 -0800,,,,
5.70038694817767E+017,negative,1,Lost Luggage,1,United,,Ted_Bray,,0,@United how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.,,2015-02-23 17:53:10 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada),,
5.7003796102008E+017,negative,1,Lost Luggage,1,United,,Ted_Bray,,0,"@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!",,2015-02-23 17:50:15 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada),,
5.70037336886546E+017,positive,1,,,United,,whitterbug,,0,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,,2015-02-23 17:47:46 -0800,"Houston, TX",Central Time (US & Canada),,
5.70036932270359E+017,positive,1,,,United,,drewziIIa,,0,"@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain",,2015-02-23 17:46:10 -0800,,Central Time (US & Canada),,
5.70035728832446E+017,negative,1,Lost Luggage,1,United,,MommyPR,,0,@united Can you please follow for a Dm on a missing bag?,,2015-02-23 17:41:23 -0800,Global,Pacific Time (US & Canada),,
5.70033778300621E+017,neutral,0.666,,0,United,,throthra,,0,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",,2015-02-23 17:33:38 -0800,,,,
5.70033627939131E+017,positive,1,,,United,,ginanotjenna,,0,@united These are great fares!!!!!,,2015-02-23 17:33:02 -0800,Honeoye Falls,Atlantic Time (Canada),,
